ID,Timestamp,User_ID,Action_Type,Is_Sybil,IP_Address
8985,2021-02-12 13:39:52,user_8494,share,0,203.124.25.66
8986,2023-12-28 13:18:25,user_8688,like,0,150.200.174.36
8987,2021-06-16 09:38:32,user_9924,share,0,36.89.142.25
8988,2022-01-09 08:38:04,user_433,comment,0,204.66.63.192
8989,2022-02-08 19:01:20,user_2188,comment,0,34.119.226.239
8990,2020-04-20 03:18:30,user_2667,transaction,0,53.116.54.204
8991,2020-01-23 09:13:04,user_1927,login,0,73.102.42.86
8992,2021-06-08 01:54:32,sybil_39,transaction,1,79.10.112.125
8993,2024-11-29 08:59:07,sybil_184,like,1,27.14.234.214
8994,2023-09-23 03:11:39,user_4408,like,0,11.206.126.94
8995,2024-04-16 07:38:51,user_9329,login,0,49.45.116.228
8996,2020-07-31 00:52:38,user_2543,share,0,27.209.195.123
8997,2023-02-03 23:14:25,sybil_113,transaction,1,166.109.192.89
8998,2022-07-21 19:57:11,user_339,login,0,29.155.124.139
8999,2021-10-28 00:57:15,user_1511,login,0,9.226.224.173
9000,2024-08-08 02:28:28,sybil_88,like,1,29.83.200.117
9001,2020-04-27 18:00:11,sybil_24,like,1,29.83.200.117
9002,2024-07-08 20:15:48,user_5967,comment,0,14.162.221.46
9003,2021-03-07 14:13:05,sybil_99,comment,1,196.104.75.169
9004,2023-12-22 02:05:10,user_8624,like,0,102.190.72.95
9005,2020-09-05 09:49:43,user_4061,login,0,208.70.67.32
9006,2022-09-11 03:51:05,sybil_335,share,1,84.185.154.179
9007,2022-08-08 01:42:36,user_7826,share,0,67.156.22.246
9008,2024-09-14 23:56:23,user_8049,share,0,172.196.216.140
9009,2020-05-02 00:42:59,user_6474,transaction,0,162.24.90.71
9010,2024-05-10 06:35:24,user_9234,comment,0,106.149.206.129
9011,2024-06-21 18:07:07,user_894,transaction,0,110.223.67.227
9012,2020-04-07 19:49:02,user_3453,login,0,120.43.181.125
9013,2023-07-07 09:22:53,sybil_462,transaction,1,198.241.252.67
9014,2021-04-22 18:05:51,user_9138,comment,0,217.211.14.102
9015,2023-01-12 01:05:26,user_4738,share,0,149.139.184.131
9016,2020-02-29 15:43:51,user_4980,like,0,9.48.11.27
9017,2020-09-09 22:00:02,sybil_346,comment,1,29.133.95.137
9018,2020-10-14 07:39:12,user_9642,share,0,52.123.139.230
9019,2024-09-02 10:54:34,user_9857,transaction,0,133.25.61.55
9020,2020-03-29 10:21:54,user_3285,like,0,150.229.193.17
9021,2024-03-04 01:31:40,user_2432,comment,0,34.8.162.230
9022,2021-05-30 08:40:23,user_1163,transaction,0,194.94.154.108
9023,2023-04-08 17:24:49,user_8790,transaction,0,196.53.65.89
9024,2021-02-17 12:56:11,user_2820,share,0,40.82.2.130
9025,2021-07-29 13:40:41,sybil_131,comment,1,217.145.112.219
9026,2020-08-29 10:24:49,user_3195,login,0,36.89.142.25
9027,2020-12-16 00:58:57,user_8796,like,0,112.8.11.253
9028,2024-12-21 05:52:13,sybil_468,login,1,27.14.234.214
9029,2020-06-21 04:49:51,user_6097,transaction,0,92.229.31.223
9030,2022-04-11 22:08:01,sybil_476,comment,1,77.191.233.197
9031,2021-09-15 08:48:31,user_1618,login,0,80.170.183.207
9032,2022-01-10 17:29:28,user_8524,share,0,101.184.174.217
9033,2021-05-25 21:20:46,user_3826,comment,0,178.202.15.89
9034,2023-01-30 08:12:09,user_2219,transaction,0,86.21.250.206
9035,2023-05-17 17:26:25,user_2230,like,0,171.59.86.196
9036,2022-08-22 02:28:14,user_8792,share,0,202.3.169.134
9037,2021-05-13 12:00:25,user_4829,share,0,48.173.23.105
9038,2024-01-26 17:48:25,user_7802,comment,0,122.202.54.104
9039,2020-12-16 09:55:05,user_2321,login,0,175.165.110.144
9040,2023-09-25 20:37:36,user_519,transaction,0,143.162.87.79
9041,2024-02-24 10:26:52,user_7044,transaction,0,21.52.19.47
9042,2020-07-11 17:22:29,sybil_50,share,1,198.241.252.67
9043,2024-07-28 15:32:42,sybil_334,transaction,1,143.167.143.83
9044,2022-04-12 00:42:30,user_3815,comment,0,8.82.37.42
9045,2022-03-02 20:46:10,user_4801,share,0,131.175.36.55
9046,2020-08-17 04:54:58,user_5446,share,0,9.57.7.77
9047,2021-02-15 08:07:57,user_3649,like,0,120.158.67.167
9048,2024-03-20 15:28:31,user_5670,transaction,0,59.69.48.83
9049,2021-07-07 22:11:25,user_6450,comment,0,195.93.123.109
9050,2022-03-07 23:16:49,sybil_395,like,1,7.60.146.8
9051,2020-03-25 22:30:55,user_4069,like,0,5.236.205.102
9052,2023-09-20 15:46:52,user_122,login,0,143.186.162.148
9053,2020-11-21 11:31:55,user_6138,share,0,79.188.81.94
9054,2024-01-05 20:41:20,user_802,like,0,178.17.232.70
9055,2021-04-27 19:53:45,user_5830,share,0,70.58.245.54
9056,2020-03-07 04:06:37,user_8696,transaction,0,184.53.7.75
9057,2022-10-19 01:20:41,user_6850,share,0,166.151.19.159
9058,2020-05-16 10:17:54,sybil_491,transaction,1,27.46.162.137
9059,2024-06-09 16:31:24,sybil_103,comment,1,198.241.252.67
9060,2022-04-14 09:44:02,user_780,login,0,59.146.20.3
9061,2021-03-31 04:14:53,sybil_371,like,1,84.185.154.179
9062,2021-02-18 17:26:16,sybil_31,share,1,29.83.200.117
9063,2023-05-29 08:11:39,sybil_15,login,1,196.104.75.169
9064,2022-09-21 03:48:38,user_9156,comment,0,166.36.71.56
9065,2022-01-21 01:13:20,sybil_2,share,1,84.185.154.179
9066,2021-03-18 05:11:41,sybil_123,transaction,1,198.241.252.67
9067,2024-10-31 04:29:26,user_8881,login,0,104.235.163.125
9068,2022-04-12 15:48:31,sybil_70,share,1,166.109.192.89
9069,2024-01-25 01:44:37,user_5146,like,0,205.227.13.136
9070,2024-05-12 19:06:41,sybil_231,share,1,79.10.112.125
9071,2023-11-17 09:32:42,user_15,like,0,132.70.53.127
9072,2024-11-13 20:23:02,sybil_257,login,1,77.191.233.197
9073,2022-10-30 15:02:04,user_5062,comment,0,204.66.63.192
9074,2022-03-26 07:07:02,user_3833,transaction,0,82.144.192.144
9075,2021-11-01 18:34:54,sybil_163,like,1,18.176.200.96
9076,2022-01-31 11:55:25,sybil_50,comment,1,217.145.112.219
9077,2020-06-11 04:56:40,sybil_110,comment,1,198.241.252.67
9078,2024-08-04 19:54:34,user_7199,share,0,52.123.139.230
9079,2024-04-29 14:42:52,user_1481,login,0,145.204.212.211
9080,2022-07-05 18:04:43,user_5581,share,0,45.193.35.67
9081,2022-11-18 02:58:49,user_6081,like,0,26.206.241.101
9082,2024-03-31 19:03:08,user_3174,transaction,0,187.136.6.144
9083,2020-02-07 06:28:59,user_5471,comment,0,86.21.250.206
9084,2024-06-17 18:46:50,sybil_41,share,1,147.77.251.17
9085,2023-06-10 21:12:27,user_4889,like,0,121.162.193.245
9086,2022-02-07 17:08:00,user_2633,share,0,18.152.188.42
9087,2023-09-30 00:36:01,user_3186,transaction,0,86.235.107.144
9088,2023-04-22 08:23:08,sybil_331,like,1,198.241.252.67
9089,2024-02-15 13:05:04,user_3394,like,0,73.102.42.86
9090,2023-04-25 13:23:58,user_8600,comment,0,123.80.86.129
9091,2022-07-16 21:40:25,user_3666,transaction,0,208.70.67.32
9092,2024-02-18 14:18:22,user_1573,login,0,182.202.91.225
9093,2024-09-05 23:41:34,user_2948,like,0,101.163.162.88
9094,2023-01-07 14:07:51,user_3138,share,0,189.145.137.141
9095,2021-12-05 08:13:41,user_1066,transaction,0,144.47.119.227
9096,2021-09-30 03:06:13,user_5199,share,0,168.236.27.21
9097,2020-05-23 08:49:34,user_6618,comment,0,69.99.5.136
9098,2020-10-31 04:20:30,user_6046,comment,0,26.104.144.183
9099,2021-05-28 21:53:44,user_5994,transaction,0,132.70.53.127
9100,2022-01-05 00:44:03,user_5009,login,0,153.206.41.173
9101,2021-07-16 20:27:10,user_2235,login,0,45.161.244.195
9102,2021-05-16 10:50:54,sybil_270,comment,1,196.104.75.169
9103,2024-05-20 01:12:14,user_2633,share,0,80.170.183.207
9104,2020-10-09 04:36:46,user_5812,login,0,156.5.28.116
9105,2021-12-27 17:47:30,sybil_394,share,1,176.82.75.23
9106,2024-09-23 04:35:14,sybil_73,login,1,28.149.165.156
9107,2022-07-01 21:14:27,sybil_112,comment,1,217.145.112.219
9108,2022-07-19 15:29:50,user_3416,like,0,3.194.66.212
9109,2020-07-04 13:07:06,user_2567,like,0,208.47.169.169
9110,2021-06-11 12:43:43,user_2437,like,0,194.122.159.110
9111,2020-06-17 05:06:41,user_1946,share,0,105.201.222.36
9112,2023-12-23 01:49:09,user_8595,transaction,0,147.201.63.108
9113,2021-05-22 07:32:34,user_9977,transaction,0,88.103.51.129
9114,2021-06-13 22:34:32,user_356,share,0,184.11.85.42
9115,2023-12-01 18:00:08,user_4463,login,0,153.206.41.173
9116,2022-03-12 09:33:08,user_8263,login,0,45.193.35.67
9117,2022-11-30 08:52:11,user_706,transaction,0,118.56.43.223
9118,2021-07-22 20:41:09,user_6386,login,0,149.139.184.131
9119,2023-10-31 04:35:54,user_3359,share,0,41.132.53.103
9120,2023-01-24 06:22:04,user_5971,comment,0,83.194.204.21
9121,2020-11-25 17:21:05,sybil_185,transaction,1,49.166.44.125
9122,2020-05-17 21:04:04,sybil_4,transaction,1,79.10.112.125
9123,2024-02-17 00:50:50,user_8965,login,0,82.144.192.144
9124,2024-04-06 00:53:41,user_964,login,0,172.196.216.140
9125,2020-07-15 00:36:06,user_1956,comment,0,171.59.86.196
9126,2023-10-01 14:46:38,user_4037,share,0,121.192.80.96
9127,2023-06-09 19:48:55,user_9330,comment,0,169.201.122.120
9128,2020-01-23 19:41:48,user_6832,share,0,202.166.72.145
9129,2023-10-27 02:35:17,user_1505,share,0,199.232.236.49
9130,2020-12-20 13:29:44,user_3867,transaction,0,87.208.159.175
9131,2022-08-28 04:18:08,user_2699,login,0,204.66.63.192
9132,2021-02-12 03:42:40,sybil_262,transaction,1,84.185.154.179
9133,2023-09-21 05:45:43,user_9306,share,0,98.191.159.115
9134,2024-02-29 15:18:42,sybil_269,comment,1,29.83.200.117
9135,2023-11-04 13:53:20,sybil_300,transaction,1,147.77.251.17
9136,2023-06-19 03:49:35,user_4701,comment,0,36.89.142.25
9137,2024-12-18 09:10:20,user_378,like,0,101.27.217.167
9138,2023-10-24 16:10:42,user_6954,comment,0,150.15.173.104
9139,2024-07-07 10:00:16,user_9584,transaction,0,187.120.68.87
9140,2024-04-25 17:23:46,user_5575,comment,0,110.81.153.189
9141,2020-09-27 02:15:08,sybil_30,comment,1,198.241.252.67
9142,2023-09-27 23:43:07,user_8596,like,0,79.171.157.194
9143,2023-01-10 19:57:27,user_6278,login,0,21.52.19.47
9144,2024-12-05 23:59:56,user_8392,login,0,75.148.47.76
9145,2021-01-28 18:19:33,user_1848,login,0,66.191.132.84
9146,2023-04-17 23:15:15,sybil_301,share,1,49.166.44.125
9147,2021-04-24 11:25:40,user_9159,share,0,184.53.7.75
9148,2023-12-01 04:53:01,user_8192,login,0,182.202.91.225
9149,2023-08-15 07:06:26,user_4405,transaction,0,7.230.38.35
9150,2024-06-28 05:54:51,user_7991,share,0,157.86.112.192
9151,2024-12-06 14:10:43,sybil_247,login,1,143.167.143.83
9152,2020-09-05 01:52:58,sybil_242,like,1,29.133.95.137
9153,2024-05-06 05:18:27,sybil_455,like,1,198.241.252.67
9154,2021-04-05 13:54:44,user_3319,login,0,122.16.248.200
9155,2023-04-28 15:50:22,sybil_76,share,1,28.149.165.156
9156,2020-10-06 03:59:40,sybil_469,share,1,28.149.165.156
9157,2023-06-29 00:30:06,user_4961,like,0,142.2.189.109
9158,2021-12-05 13:59:50,user_2858,share,0,147.201.63.108
9159,2020-03-13 17:54:48,user_9625,like,0,197.38.76.195
9160,2023-10-19 19:30:31,user_788,comment,0,106.87.31.193
9161,2024-07-18 00:19:37,sybil_441,login,1,147.77.251.17
9162,2025-01-12 17:17:13,user_3238,like,0,12.213.55.218
9163,2020-03-19 01:21:43,user_8699,share,0,35.80.129.241
9164,2020-04-01 15:37:19,user_928,transaction,0,172.80.195.184
9165,2023-09-21 05:56:02,user_5562,share,0,82.19.155.211
9166,2023-10-03 15:56:10,user_4185,login,0,49.190.81.37
9167,2022-01-26 10:37:44,user_5204,login,0,191.162.126.247
9168,2021-11-04 00:29:11,user_7279,share,0,21.52.19.47
9169,2021-10-19 00:10:55,user_9904,login,0,216.139.26.158
9170,2022-09-21 05:00:00,user_2547,like,0,202.3.169.134
9171,2023-04-11 04:35:09,user_11,like,0,69.226.117.68
9172,2023-06-15 13:12:21,user_4719,transaction,0,52.74.35.166
9173,2023-06-27 19:58:10,user_1091,like,0,57.23.10.179
9174,2021-02-13 16:19:29,user_9644,share,0,142.100.68.188
9175,2024-12-11 04:11:52,sybil_28,like,1,18.176.200.96
9176,2024-04-25 23:13:57,user_7902,transaction,0,130.243.230.158
9177,2020-02-25 15:14:25,user_5161,login,0,21.27.141.183
9178,2024-07-29 13:40:25,user_4433,share,0,174.153.160.58
9179,2021-05-04 16:19:03,user_8244,share,0,52.74.35.166
9180,2020-05-24 19:22:35,user_4126,like,0,139.194.13.16
9181,2022-04-20 12:33:46,user_7331,comment,0,172.196.216.140
9182,2023-03-09 17:35:52,user_1949,comment,0,176.49.123.89
9183,2022-11-09 02:37:24,user_9473,login,0,27.205.26.42
9184,2021-04-23 08:08:52,user_5792,share,0,78.110.216.148
9185,2022-08-04 04:42:15,user_6737,transaction,0,215.8.224.102
9186,2022-04-13 04:07:10,sybil_494,transaction,1,28.149.165.156
9187,2020-04-10 12:56:30,user_7742,transaction,0,80.170.183.207
9188,2022-03-07 11:58:45,user_7443,login,0,215.8.224.102
9189,2023-04-30 18:51:24,user_2867,comment,0,110.215.198.140
9190,2022-11-05 04:12:40,sybil_104,share,1,77.191.233.197
9191,2020-11-12 19:01:59,user_7683,comment,0,64.90.238.125
9192,2022-08-30 04:07:53,user_8264,share,0,36.248.143.8
9193,2020-09-13 00:49:40,user_2307,share,0,44.188.35.40
9194,2021-05-21 00:44:22,user_6061,share,0,197.38.76.195
9195,2022-03-15 19:24:08,user_4519,share,0,71.181.150.97
9196,2023-09-23 07:17:09,user_3589,login,0,6.48.239.207
9197,2020-05-09 18:19:41,user_312,like,0,29.155.124.139
9198,2022-04-04 05:30:26,sybil_283,transaction,1,176.82.75.23
9199,2024-07-17 17:31:47,user_7001,login,0,78.102.185.63
9200,2023-10-11 00:59:24,user_9010,login,0,14.162.221.46
9201,2022-05-24 08:47:26,user_7261,login,0,54.51.173.164
9202,2020-08-09 21:17:22,sybil_332,like,1,29.83.200.117
9203,2022-05-13 16:17:59,user_1793,transaction,0,67.156.22.246
9204,2021-11-08 03:59:49,sybil_341,like,1,143.167.143.83
9205,2020-12-15 14:02:01,user_678,share,0,104.147.76.43
9206,2022-02-12 08:25:57,user_3368,login,0,114.2.219.46
9207,2021-10-26 03:40:38,user_5200,transaction,0,71.80.39.95
9208,2023-12-22 20:54:51,user_1012,share,0,46.6.153.155
9209,2023-12-02 18:18:32,user_5952,login,0,33.156.116.138
9210,2022-05-24 15:52:46,user_5670,transaction,0,83.92.131.221
9211,2024-09-30 05:26:21,user_936,like,0,68.132.190.138
9212,2021-02-17 10:44:12,user_9618,transaction,0,113.90.181.103
9213,2023-03-14 13:51:32,user_4782,like,0,209.173.59.148
9214,2023-10-27 23:30:01,user_7585,comment,0,205.227.13.136
9215,2024-07-16 11:17:44,sybil_262,share,1,196.104.75.169
9216,2020-07-22 09:30:20,user_9278,login,0,196.110.117.109
9217,2024-01-13 14:43:34,sybil_132,login,1,196.104.75.169
9218,2023-10-14 12:05:46,sybil_254,login,1,29.133.95.137
9219,2022-10-27 21:30:01,user_9811,comment,0,123.80.86.129
9220,2022-08-27 00:22:48,user_6273,transaction,0,114.209.44.4
9221,2020-05-11 22:24:12,user_2262,share,0,111.123.93.131
9222,2020-03-29 09:14:57,user_5283,like,0,182.202.91.225
9223,2020-11-20 05:03:13,user_8494,login,0,124.17.199.144
9224,2021-06-28 06:38:31,user_7178,like,0,196.53.65.89
9225,2020-05-28 00:44:17,user_8745,comment,0,101.28.171.31
9226,2023-04-25 11:07:08,user_482,share,0,194.122.159.110
9227,2020-05-10 09:05:05,user_2824,share,0,153.203.89.191
9228,2022-01-22 10:08:55,user_3535,login,0,192.215.212.180
9229,2020-05-06 18:28:15,user_8798,transaction,0,194.233.4.107
9230,2024-09-28 00:25:52,sybil_201,comment,1,28.149.165.156
9231,2021-05-20 19:27:21,sybil_132,like,1,217.145.112.219
9232,2021-01-18 08:20:47,user_6014,transaction,0,134.252.240.164
9233,2023-11-15 00:48:32,user_6667,like,0,128.4.148.60
9234,2020-07-27 15:18:07,sybil_465,login,1,49.166.44.125
9235,2024-07-05 12:27:28,user_6648,share,0,143.194.184.142
9236,2021-06-01 15:26:02,user_1576,share,0,79.231.249.183
9237,2020-05-24 09:14:20,user_3326,transaction,0,42.92.4.92
9238,2022-10-08 02:36:10,user_2053,transaction,0,7.221.119.57
9239,2023-12-10 04:34:02,user_5591,comment,0,59.159.73.160
9240,2024-09-01 11:20:41,user_4252,login,0,163.19.63.105
9241,2024-08-19 06:44:44,user_8872,share,0,145.219.62.121
9242,2022-01-04 22:16:19,user_5939,transaction,0,42.229.95.245
9243,2021-07-25 21:36:26,user_3350,like,0,9.205.119.130
9244,2022-04-17 00:07:04,user_1229,comment,0,171.59.86.196
9245,2022-06-11 12:21:09,user_6512,like,0,4.217.105.245
9246,2020-04-03 02:48:52,user_8339,share,0,209.173.59.148
9247,2021-11-03 15:38:36,user_6547,transaction,0,173.189.40.142
9248,2023-04-07 06:26:43,user_5122,comment,0,23.134.239.5
9249,2023-10-11 10:51:58,user_7221,share,0,104.235.163.125
9250,2020-07-20 14:57:49,user_8501,login,0,181.216.177.212
9251,2023-05-30 20:07:25,user_8559,share,0,199.232.236.49
9252,2024-06-23 14:19:15,user_7499,transaction,0,141.87.152.173
9253,2023-11-05 00:52:43,user_813,login,0,206.209.110.253
9254,2022-01-21 09:58:35,user_1541,login,0,209.139.84.109
9255,2022-01-25 20:27:39,user_3842,comment,0,153.203.89.191
9256,2020-11-18 01:40:50,user_1535,comment,0,47.68.196.93
9257,2024-03-07 01:01:11,user_5000,share,0,5.236.205.102
9258,2020-08-01 05:04:43,user_3360,like,0,110.223.67.227
9259,2022-01-01 13:48:09,user_661,transaction,0,203.223.185.83
9260,2020-10-17 13:58:40,user_3991,login,0,171.59.86.196
9261,2024-04-30 18:08:02,user_9502,login,0,164.60.35.75
9262,2020-03-24 09:34:40,user_2588,login,0,47.68.196.93
9263,2020-03-17 15:26:09,user_1109,like,0,89.57.7.10
9264,2020-02-16 08:28:42,user_5802,comment,0,180.204.102.219
9265,2022-07-25 14:53:50,sybil_78,login,1,29.83.200.117
9266,2024-08-30 11:34:11,user_2324,login,0,223.167.232.186
9267,2023-11-07 02:38:44,sybil_104,transaction,1,84.185.154.179
9268,2021-10-29 00:11:33,user_8786,transaction,0,91.169.37.54
9269,2024-09-02 15:54:57,user_6344,share,0,41.69.135.139
9270,2023-11-18 04:46:13,user_8218,comment,0,58.219.255.216
9271,2024-08-15 01:37:03,user_9264,login,0,128.38.247.206
9272,2023-06-23 21:30:29,user_4973,transaction,0,99.240.20.193
9273,2024-07-17 13:22:12,user_9154,transaction,0,186.48.165.188
9274,2023-08-16 07:49:14,user_8050,share,0,196.104.111.128
9275,2022-01-22 20:03:49,user_799,login,0,131.244.63.81
9276,2021-01-01 09:59:53,user_3580,transaction,0,7.230.38.35
9277,2020-04-05 07:13:15,user_1912,share,0,121.67.38.180
9278,2022-12-31 10:40:42,user_4366,transaction,0,144.23.122.17
9279,2022-04-11 04:29:35,user_9591,like,0,139.118.101.7
9280,2022-01-02 12:33:48,user_1898,login,0,150.229.193.17
9281,2021-07-12 11:27:23,user_9697,transaction,0,69.226.117.68
9282,2021-01-23 07:00:52,user_1851,share,0,9.57.7.77
9283,2023-03-12 22:07:00,user_9364,comment,0,222.101.251.128
9284,2022-03-20 12:24:30,user_7960,login,0,35.245.202.191
9285,2021-12-20 11:30:41,sybil_157,like,1,28.149.165.156
9286,2021-02-25 05:07:53,user_409,like,0,92.93.16.220
9287,2023-07-12 21:15:38,user_3766,share,0,142.23.191.99
9288,2024-05-06 08:23:00,user_7132,transaction,0,35.64.57.137
9289,2021-05-10 00:18:02,user_5299,login,0,204.66.63.192
9290,2022-11-15 07:48:45,user_3774,share,0,61.170.55.170
9291,2023-08-15 00:55:43,user_5787,comment,0,99.203.33.5
9292,2023-09-10 12:08:16,sybil_397,comment,1,18.176.200.96
9293,2023-01-29 23:16:51,sybil_434,share,1,198.241.252.67
9294,2021-05-22 01:53:17,user_2313,login,0,145.220.175.254
9295,2020-08-07 00:22:52,sybil_33,like,1,18.176.200.96
9296,2023-03-25 06:05:37,user_8321,like,0,133.93.229.253
9297,2021-07-16 06:39:21,user_7688,transaction,0,208.72.149.78
9298,2020-05-06 19:22:26,user_5930,comment,0,203.223.185.83
9299,2022-12-27 05:49:02,user_4825,like,0,8.185.161.113
9300,2023-03-31 15:59:07,user_9820,like,0,86.112.189.227
9301,2020-02-18 07:56:10,sybil_367,like,1,198.241.252.67
9302,2024-05-02 22:31:49,sybil_187,share,1,79.10.112.125
9303,2021-04-01 11:54:57,user_1405,comment,0,83.57.108.199
9304,2023-09-28 05:32:00,user_1421,login,0,79.227.235.202
9305,2023-05-23 15:32:45,sybil_227,share,1,27.14.234.214
9306,2023-07-18 05:21:00,user_5439,like,0,178.202.15.89
9307,2023-03-27 03:50:21,user_4761,login,0,54.51.173.164
9308,2024-01-06 05:12:14,user_5130,transaction,0,64.90.238.125
9309,2022-01-04 08:13:21,sybil_35,login,1,29.83.200.117
9310,2021-04-19 05:56:07,user_7121,comment,0,71.181.150.97
9311,2024-11-06 07:50:33,user_6853,login,0,150.234.213.86
9312,2021-08-01 07:12:25,sybil_141,share,1,49.166.44.125
9313,2022-12-30 14:08:20,user_3518,share,0,59.146.20.3
9314,2020-04-13 07:17:45,user_3690,like,0,142.100.68.188
9315,2022-10-13 12:02:06,user_9791,transaction,0,192.215.212.180
9316,2024-09-12 04:13:39,user_6973,transaction,0,69.210.241.50
9317,2023-02-28 12:20:55,user_83,share,0,223.210.145.100
9318,2021-04-08 00:45:49,sybil_18,transaction,1,49.166.44.125
9319,2024-06-10 17:36:57,user_9200,comment,0,55.211.6.66
9320,2023-02-26 08:47:29,user_3520,login,0,59.146.20.3
9321,2021-12-23 08:44:44,user_1507,share,0,144.47.119.227
9322,2024-12-29 09:26:27,user_7325,transaction,0,220.225.203.174
9323,2023-06-01 21:20:12,user_8728,like,0,53.116.54.204
9324,2023-12-29 02:14:47,user_5836,login,0,92.104.179.18
9325,2024-06-15 02:52:22,user_427,login,0,169.47.172.70
9326,2022-07-13 14:39:22,user_4183,share,0,83.57.108.199
9327,2024-12-15 22:59:39,user_5641,comment,0,63.12.51.111
9328,2022-08-08 13:28:16,user_5346,comment,0,91.22.23.159
9329,2024-04-09 06:11:27,user_7615,comment,0,222.101.251.128
9330,2024-11-24 12:45:59,user_5105,share,0,69.99.5.136
9331,2025-01-07 21:50:36,user_7827,like,0,199.179.31.45
9332,2020-12-06 19:58:37,sybil_188,share,1,7.60.146.8
9333,2021-02-23 21:26:39,sybil_446,login,1,27.46.162.137
9334,2024-11-24 02:21:10,sybil_156,comment,1,7.60.146.8
9335,2024-12-23 05:27:14,user_2455,share,0,56.213.13.134
9336,2022-10-02 11:50:11,user_1866,transaction,0,204.242.144.29
9337,2023-06-12 07:03:11,user_7383,share,0,53.116.54.204
9338,2023-07-18 22:50:58,user_9798,share,0,65.98.127.118
9339,2024-11-22 23:58:54,user_1197,like,0,14.10.66.244
9340,2025-01-07 03:24:56,user_2696,transaction,0,196.228.189.91
9341,2021-11-12 08:51:22,user_933,login,0,144.23.122.17
9342,2020-10-06 13:03:44,user_2991,transaction,0,4.93.106.121
9343,2024-09-18 18:05:22,user_5753,transaction,0,173.189.40.142
9344,2022-10-03 13:20:53,user_745,like,0,223.40.176.43
9345,2024-11-11 20:42:51,user_6323,transaction,0,123.75.207.236
9346,2021-11-27 19:18:22,user_4112,like,0,4.226.2.95
9347,2020-03-09 16:55:58,user_8937,like,0,150.200.174.36
9348,2021-08-13 00:31:37,user_1045,transaction,0,55.211.6.66
9349,2025-01-01 10:44:53,sybil_118,login,1,7.60.146.8
9350,2023-11-06 09:56:48,user_5628,transaction,0,18.152.188.42
9351,2023-07-03 17:24:35,sybil_351,comment,1,166.109.192.89
9352,2021-06-09 06:16:05,user_8027,like,0,202.166.72.145
9353,2023-12-31 04:11:24,sybil_449,share,1,198.241.252.67
9354,2023-03-20 16:37:06,user_8106,comment,0,50.166.195.60
9355,2023-12-19 23:52:36,user_2122,login,0,173.8.125.75
9356,2021-05-10 04:10:04,user_1749,like,0,101.163.162.88
9357,2021-11-27 08:55:14,sybil_481,transaction,1,115.250.79.72
9358,2023-12-27 10:23:45,user_1720,login,0,64.22.244.66
9359,2022-10-28 15:27:40,user_8272,login,0,71.244.138.133
9360,2022-08-23 04:12:55,user_4055,like,0,55.18.192.31
9361,2024-12-22 09:24:18,user_8064,transaction,0,86.235.107.144
9362,2024-01-19 05:47:34,user_312,login,0,169.143.155.232
9363,2021-03-30 09:46:35,user_5792,share,0,217.211.14.102
9364,2024-06-21 13:21:00,user_4373,comment,0,199.179.31.45
9365,2023-11-02 13:37:35,user_5761,share,0,146.251.39.87
9366,2023-03-06 02:45:59,user_2713,login,0,199.232.236.49
9367,2024-04-12 13:29:17,user_3820,like,0,92.104.179.18
9368,2020-03-31 00:03:05,user_422,transaction,0,169.237.168.125
9369,2024-06-08 18:28:31,user_1427,login,0,172.9.219.129
9370,2021-07-20 01:01:13,sybil_427,comment,1,18.176.200.96
9371,2021-06-15 12:49:19,user_4357,share,0,45.161.244.195
9372,2022-07-23 11:42:34,user_8299,comment,0,187.146.209.7
9373,2023-04-07 16:50:39,sybil_256,share,1,18.176.200.96
9374,2024-10-22 02:53:37,user_2550,like,0,38.110.166.176
9375,2021-02-02 04:59:15,user_638,share,0,102.190.72.95
9376,2020-03-08 05:49:27,user_1237,transaction,0,137.125.202.115
9377,2025-01-01 11:46:06,user_9378,share,0,21.52.19.47
9378,2020-01-08 07:14:34,sybil_263,transaction,1,49.166.44.125
9379,2024-09-19 03:27:35,user_5651,like,0,134.252.240.164
9380,2022-02-23 03:23:35,sybil_366,like,1,147.77.251.17
9381,2020-10-24 10:44:48,user_8237,transaction,0,221.56.152.209
9382,2020-09-20 03:33:01,user_1902,transaction,0,138.140.23.155
9383,2021-07-01 08:28:33,user_6954,login,0,182.172.71.163
9384,2024-08-01 00:21:47,user_6676,transaction,0,85.65.236.215
9385,2021-03-07 02:12:46,user_8644,like,0,184.11.85.42
9386,2023-06-03 07:13:49,user_7606,login,0,195.54.41.84
9387,2024-12-02 12:34:58,user_1153,transaction,0,3.194.66.212
9388,2021-01-24 21:02:18,user_1003,comment,0,218.11.196.141
9389,2023-08-16 18:18:03,user_1751,transaction,0,183.124.242.79
9390,2020-06-10 17:47:02,user_6998,login,0,183.3.211.59
9391,2020-10-11 20:31:10,user_2278,login,0,3.175.200.80
9392,2021-08-16 08:14:40,user_3363,comment,0,36.89.142.25
9393,2024-10-11 01:09:46,user_334,login,0,194.122.159.110
9394,2023-03-18 22:48:30,user_6521,like,0,181.172.187.55
9395,2022-07-11 14:30:20,user_4023,transaction,0,52.74.35.166
9396,2021-04-22 12:09:18,sybil_342,share,1,84.185.154.179
9397,2024-02-04 19:58:41,sybil_329,share,1,27.46.162.137
9398,2020-07-10 19:47:06,user_2187,share,0,196.228.189.91
